CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15280,172,1,113.12,3,Hibernating
15281,59,9,2332.15,2,Needs Attention
15286,50,1,240.55,3,Hibernating
15287,22,2,486.69,0,Promising
15288,43,5,2306.52,2,Needs Attention
15289,29,3,939.78,2,Needs Attention
15290,5,18,7943.22,1,VIP
15291,26,15,4668.3,1,VIP
15292,201,1,180.94,3,Hibernating
15296,51,6,3672.86,2,Needs Attention
15297,10,3,641.94,0,Promising
15298,2,12,4799.9,1,VIP
15299,67,7,4507.01,2,Needs Attention
15300,64,1,496.44,3,Hibernating
15301,51,12,5070.35,1,VIP
15303,290,1,574.02,3,Hibernating
15304,61,8,694.4000000000001,2,Needs Attention
15306,64,3,1174.35,2,Needs Attention
15307,96,1,205.3,3,Hibernating
15308,274,1,310.47,3,Hibernating
15311,1,91,60767.9,1,VIP
15312,75,4,924.85,2,Needs Attention
15313,110,1,52.0,3,Hibernating
15314,199,1,327.97,3,Hibernating
15315,64,2,570.5,3,Hibernating
15316,327,1,165.0,3,Hibernating
15318,4,1,312.62,0,Promising
15319,284,1,204.5,3,Hibernating
15320,44,1,267.13,3,Hibernating
15321,71,3,2748.31,2,Needs Attention
15322,86,1,679.68,3,Hibernating
15325,104,1,162.29,3,Hibernating
15326,334,1,311.71,3,Hibernating
15327,53,1,208.75,3,Hibernating
15329,39,3,1049.7,2,Needs Attention
15330,32,2,714.96,0,Promising
15332,366,4,1661.06,2,Needs Attention
15333,208,1,1028.56,3,Hibernating
15334,157,3,351.67,3,Hibernating
15335,54,1,173.97,3,Hibernating
15339,66,2,574.07,3,Hibernating
15341,81,1,2020.52,2,Needs Attention
15342,130,1,406.09,3,Hibernating
15343,87,1,364.5,3,Hibernating
15344,1,3,563.94,0,Promising
15345,46,1,393.54,3,Hibernating
15346,333,1,252.42000000000002,3,Hibernating
15347,366,1,201.60000000000002,3,Hibernating
15348,72,1,158.04,3,Hibernating
15349,158,2,473.81,3,Hibernating
15350,373,1,115.65,3,Hibernating
15351,12,7,1960.1100000000001,1,VIP
15353,255,2,777.02,3,Hibernating
15355,29,2,277.05,0,Promising
15356,31,10,2766.5,1,VIP
15358,5,22,8347.2,1,VIP
15360,40,1,427.93,0,Promising
15361,362,1,418.92,3,Hibernating
15363,373,1,326.0,3,Hibernating
15364,96,2,913.19,2,Needs Attention
15365,26,7,2314.32,2,Needs Attention
15366,75,2,602.51,3,Hibernating
15367,57,4,1877.59,2,Needs Attention
15368,21,1,446.94000000000005,0,Promising
15370,41,7,2386.05,2,Needs Attention
15372,137,1,2007.3999999999999,2,Needs Attention
15373,8,12,2415.91,1,VIP
15374,129,1,168.0,3,Hibernating
15376,40,3,1233.3600000000001,2,Needs Attention
15379,169,7,3703.29,2,Needs Attention
15380,9,5,1690.2600000000002,1,VIP
15381,214,2,596.85,3,Hibernating
15382,15,6,5955.71,1,VIP
15384,170,2,642.41,3,Hibernating
15385,40,1,316.88,0,Promising
15386,186,1,394.14,3,Hibernating
15388,270,1,140.54,3,Hibernating
15389,172,1,500.0,3,Hibernating
15392,5,4,1535.53,0,Promising
15393,16,2,231.86,0,Promising
15394,10,4,2183.54,2,Needs Attention
15395,326,1,107.45,3,Hibernating
15396,113,1,288.18,3,Hibernating
15397,290,1,94.0,3,Hibernating
15398,16,2,1345.53,0,Promising
15399,1,3,815.77,0,Promising
15400,92,5,716.2,2,Needs Attention
15402,149,2,626.77,3,Hibernating
15405,189,1,349.1,3,Hibernating
15406,31,2,510.71000000000004,0,Promising
15407,34,4,1056.44,2,Needs Attention
15408,264,1,267.18,3,Hibernating
15410,84,8,3450.84,2,Needs Attention
15411,26,4,1358.88,2,Needs Attention
15412,171,1,190.53,3,Hibernating
15414,10,3,774.9000000000001,0,Promising
15415,313,1,572.8100000000001,3,Hibernating
15416,65,4,3984.32,2,Needs Attention
15417,85,1,508.8,3,Hibernating
15419,25,1,135.86,0,Promising
15421,59,4,950.36,2,Needs Attention
15422,323,2,97.7,3,Hibernating
15423,38,1,43.5,3,Hibernating
15424,254,2,383.34,3,Hibernating
15426,19,5,1447.39,2,Needs Attention
15427,33,3,1483.14,2,Needs Attention
15428,15,1,93.78,0,Promising
15429,27,2,397.35,0,Promising
15432,23,1,171.19,0,Promising
15433,214,2,533.3,3,Hibernating
15434,8,5,1041.48,0,Promising
15435,22,1,149.29,0,Promising
15436,12,3,1122.53,0,Promising
15437,262,1,200.16,3,Hibernating
15438,131,1,156.57999999999998,3,Hibernating
15440,55,3,383.68,2,Needs Attention
15442,249,1,594.0,3,Hibernating
15443,2,7,3236.91,1,VIP
15444,9,2,1418.26,0,Promising
15445,264,1,113.5,3,Hibernating
15447,331,1,155.17,3,Hibernating
15448,313,1,494.64,3,Hibernating
15449,26,3,974.52,2,Needs Attention
15450,30,1,429.84,0,Promising
15452,30,3,538.73,0,Promising
15453,2,7,1388.37,1,VIP
15454,362,1,179.1,3,Hibernating
15456,283,3,447.22,3,Hibernating
15457,262,1,237.07,3,Hibernating
15458,25,1,161.64,0,Promising
15460,354,1,216.76,3,Hibernating
15462,94,3,234.6,3,Hibernating
15463,29,1,126.14,0,Promising
15464,338,1,1048.85,3,Hibernating
15465,20,18,7354.62,1,VIP
15466,85,1,334.53,3,Hibernating
15467,9,3,524.88,0,Promising
15468,51,2,467.51,0,Promising
15469,50,2,538.55,0,Promising
15471,2,1,469.48,0,Promising
15472,113,1,371.56,3,Hibernating
15473,14,7,1771.2,1,VIP
15475,77,1,454.10999999999996,3,Hibernating
15478,40,2,1441.42,2,Needs Attention
15480,116,1,905.5,3,Hibernating
15482,16,12,11054.96,1,VIP
15483,161,4,233.81,3,Hibernating
15484,1,4,3594.31,1,VIP
15485,30,3,2575.0,2,Needs Attention
15488,93,1,91.32000000000001,3,Hibernating
15489,23,3,1134.28,2,Needs Attention
15491,95,6,3100.09,2,Needs Attention
15492,28,2,659.4599999999999,0,Promising
15493,33,5,2001.8,2,Needs Attention
15494,21,2,1299.23,0,Promising
15497,18,2,1262.2,0,Promising
15498,3,27,13316.4,1,VIP
15500,8,4,1131.56,0,Promising
15502,16,12,10384.93,1,VIP
15503,363,1,147.09,3,Hibernating
15504,81,1,52.83,3,Hibernating
15505,53,5,3610.96,2,Needs Attention
15506,23,3,979.26,2,Needs Attention
15507,172,1,492.36,3,Hibernating
15508,189,6,1000.27,2,Needs Attention
15510,331,1,250.0,3,Hibernating
15511,12,5,909.23,0,Promising
15512,156,2,121.0,3,Hibernating
15513,33,19,14758.220000000001,1,VIP
15514,12,11,4139.46,1,VIP
15516,45,3,62.43,3,Hibernating
15517,233,1,267.03,3,Hibernating
15518,64,8,1942.45,2,Needs Attention
15520,2,1,343.5,0,Promising
15521,40,8,3000.2,2,Needs Attention
15522,33,2,398.84,0,Promising
15523,84,1,412.01000000000005,3,Hibernating
15524,25,1,440.0,0,Promising
15525,2,3,825.92,0,Promising
15526,33,2,148.44,0,Promising
15527,19,8,2429.78,1,VIP
15528,254,1,229.33,3,Hibernating
15529,23,11,3995.23,1,VIP
15530,22,4,1502.35,2,Needs Attention
15531,8,2,2007.44,0,Promising
15532,25,4,1580.93,2,Needs Attention
15533,19,3,807.57,0,Promising
15535,173,4,536.4,2,Needs Attention
15537,163,1,110.92,3,Hibernating
15539,7,1,538.46,0,Promising
15540,11,1,213.3,0,Promising
15541,114,1,85.13000000000001,3,Hibernating
15543,288,1,127.86,3,Hibernating
15544,9,9,3546.71,1,VIP
15545,54,2,292.71999999999997,3,Hibernating
15547,7,14,4954.84,1,VIP
15549,77,3,1693.26,2,Needs Attention
15550,4,4,575.63,0,Promising
15551,37,1,436.06,0,Promising
15552,217,1,90.12,3,Hibernating
15553,60,1,437.23,3,Hibernating
15554,278,1,217.2,3,Hibernating
15555,12,16,4805.17,1,VIP
15556,24,1,279.77,0,Promising
15557,29,1,473.65000000000003,0,Promising
15561,12,4,800.59,0,Promising
15562,352,1,134.55,3,Hibernating
15563,22,4,1400.44,2,Needs Attention
15565,50,2,173.16,3,Hibernating
15567,19,1,186.01,0,Promising
15568,3,3,758.29,0,Promising
15569,104,5,1375.71,2,Needs Attention
15570,7,12,4165.52,1,VIP
15571,12,4,650.4300000000001,0,Promising
15572,5,7,2552.86,1,VIP
15573,32,2,607.45,0,Promising
15574,178,4,702.25,2,Needs Attention
15576,38,1,940.6700000000001,0,Promising
15577,151,3,258.88,3,Hibernating
15578,162,1,127.1,3,Hibernating
15579,69,2,348.6,3,Hibernating
15581,121,13,3679.9700000000003,2,Needs Attention
15582,25,3,682.9100000000001,0,Promising
15584,24,4,725.11,2,Needs Attention
15585,177,1,455.3,3,Hibernating
15587,50,4,913.6800000000001,2,Needs Attention
15589,256,3,478.53000000000003,3,Hibernating
15592,47,1,388.58,3,Hibernating
15593,71,1,199.8,3,Hibernating
15594,16,5,1771.78,2,Needs Attention
15596,101,5,1406.59,2,Needs Attention
15597,35,1,324.57,0,Promising
15598,53,1,240.68,3,Hibernating
15599,27,2,761.74,0,Promising
15601,11,14,6776.56,1,VIP
15602,8,9,1297.8700000000001,1,VIP
15603,79,1,48.480000000000004,3,Hibernating
15604,52,1,216.39,3,Hibernating
15605,36,5,1198.23,2,Needs Attention
15606,61,9,2920.16,2,Needs Attention
15607,337,1,104.76,3,Hibernating
15608,28,4,1093.68,2,Needs Attention
15609,184,1,298.48,3,Hibernating
15610,52,1,112.46000000000001,3,Hibernating
15611,10,13,1591.45,1,VIP
15612,36,2,195.15,0,Promising
15615,10,23,10399.74,1,VIP
15618,33,4,776.851,2,Needs Attention
15619,11,1,336.40000000000003,0,Promising
15620,57,3,1553.18,2,Needs Attention
15621,4,4,1293.03,0,Promising
15622,43,9,3709.56,1,VIP
15623,141,1,301.03,3,Hibernating
15624,117,4,588.13,2,Needs Attention
15625,104,4,1534.26,2,Needs Attention
15626,75,2,675.8,2,Needs Attention
15628,5,9,2870.2400000000002,1,VIP
15630,45,2,1186.35,2,Needs Attention
15632,16,8,3285.31,1,VIP
15634,17,1,243.55,0,Promising
15636,90,2,724.76,2,Needs Attention
15637,53,1,223.36,3,Hibernating
15639,134,1,425.32,3,Hibernating
15640,4,15,12515.66,1,VIP
15641,105,4,1887.2,2,Needs Attention
15643,192,3,664.0,3,Hibernating
15644,166,4,813.0,2,Needs Attention
15645,19,1,612.01,0,Promising
15646,158,3,447.64000000000004,3,Hibernating
15648,204,2,657.35,3,Hibernating
15649,336,2,816.0,3,Hibernating
15651,37,3,646.3,2,Needs Attention
15652,91,1,337.74,3,Hibernating
15653,93,2,877.4399999999999,2,Needs Attention
15654,9,2,922.53,0,Promising
15655,243,1,560.67,3,Hibernating
15656,45,4,748.5,2,Needs Attention
15657,23,1,30.0,3,Hibernating
15658,190,5,1024.1000000000001,2,Needs Attention
15659,44,1,306.45,3,Hibernating
15660,25,9,1600.86,1,VIP
15661,317,2,309.8,3,Hibernating
15663,106,1,138.14,3,Hibernating
15664,51,1,386.43,3,Hibernating
15665,168,2,2242.01,2,Needs Attention
15667,40,1,301.32,3,Hibernating
15668,218,1,76.32000000000001,3,Hibernating
15669,40,4,684.34,2,Needs Attention
15670,297,1,173.05,3,Hibernating
15671,19,7,2657.13,1,VIP
15673,88,4,2881.02,2,Needs Attention
15674,73,5,2446.6,2,Needs Attention
15675,81,3,323.69,3,Hibernating
15676,19,3,3435.76,2,Needs Attention
15677,49,1,657.23,3,Hibernating
15678,53,1,352.7,3,Hibernating
15679,24,4,781.28,2,Needs Attention
15680,9,3,1333.68,0,Promising
15681,25,5,1426.16,2,Needs Attention
15683,117,1,193.75,3,Hibernating
15687,9,9,2993.1,1,VIP
15689,120,2,254.1,3,Hibernating
15690,4,2,239.76,0,Promising
15691,252,1,136.8,3,Hibernating
15692,28,1,191.04,0,Promising
15694,1,14,6479.4,1,VIP
15695,267,2,409.98,3,Hibernating
15696,33,8,2736.46,2,Needs Attention
15699,18,1,309.65,0,Promising
15700,172,2,696.68,3,Hibernating
15701,2,4,1542.14,1,VIP
15703,265,1,211.5,3,Hibernating
15704,140,4,2293.62,2,Needs Attention
15705,201,1,143.1,3,Hibernating
15706,64,4,1060.56,2,Needs Attention
15707,35,4,945.58,2,Needs Attention
15708,41,7,3364.2400000000002,2,Needs Attention
15709,284,1,133.25,3,Hibernating
15712,9,5,1072.3600000000001,0,Promising
15713,143,2,356.7,3,Hibernating
15714,12,2,330.88,0,Promising
15716,146,4,1118.81,2,Needs Attention
15717,234,1,150.3,3,Hibernating
15719,33,13,5045.61,1,VIP
15720,24,1,598.73,0,Promising
15721,12,1,507.08,0,Promising
15722,36,5,2222.56,2,Needs Attention
15723,365,1,203.1,3,Hibernating
15724,201,2,218.25,3,Hibernating
15725,15,1,415.25,0,Promising
15727,17,7,5178.96,1,VIP
15729,213,1,85.0,3,Hibernating
15730,66,3,1120.88,2,Needs Attention
15732,212,2,294.12,3,Hibernating
15733,283,1,162.3,3,Hibernating
15734,115,2,1339.45,2,Needs Attention
15737,15,8,1205.1200000000001,1,VIP
15738,19,16,4812.42,1,VIP
15739,66,1,449.12,3,Hibernating
15740,49,1,154.88,3,Hibernating
15743,16,4,784.46,0,Promising
15744,78,1,34.8,3,Hibernating
15745,19,4,1094.59,2,Needs Attention
15746,134,1,196.88,3,Hibernating
15747,13,3,974.04,0,Promising
15748,40,1,149.31,3,Hibernating
15749,235,3,44534.3,2,Needs Attention
15750,3,8,2465.48,1,VIP
15752,40,7,2637.38,2,Needs Attention
15753,305,1,79.2,3,Hibernating
15754,51,3,458.57,2,Needs Attention
15755,10,6,2364.25,1,VIP
15756,61,4,532.96,2,Needs Attention
15757,66,2,714.42,2,Needs Attention
15758,25,1,205.25,0,Promising
15759,218,3,253.04,3,Hibernating
15762,65,2,583.75,3,Hibernating
15763,32,2,1086.92,2,Needs Attention
15764,88,6,3279.97,2,Needs Attention
15766,64,1,315.06,3,Hibernating
15768,116,3,621.8299999999999,2,Needs Attention
15769,7,26,56252.72,1,VIP
15773,6,1,635.6800000000001,0,Promising
15774,69,1,270.8,3,Hibernating
15775,245,1,104.9,3,Hibernating
15776,133,1,241.62,3,Hibernating
15777,241,4,1047.11,2,Needs Attention
15780,184,3,475.28000000000003,3,Hibernating
15781,25,3,345.46,0,Promising
15782,10,3,2614.7400000000002,2,Needs Attention
15783,11,1,246.3,0,Promising
15785,33,5,2328.9700000000003,2,Needs Attention
15786,46,3,4932.2,2,Needs Attention
15787,26,3,948.05,2,Needs Attention
15789,358,1,351.3,3,Hibernating
15790,10,1,220.85,0,Promising
15791,44,2,1612.69,2,Needs Attention
15793,15,3,965.61,0,Promising
15795,150,1,610.01,3,Hibernating
15796,1,8,2711.56,1,VIP
15797,113,4,2207.4,2,Needs Attention
15799,76,3,884.14,2,Needs Attention
15800,107,2,699.08,3,Hibernating
15801,46,3,1063.95,2,Needs Attention
15802,143,1,451.42,3,Hibernating
15803,51,1,415.82000000000005,3,Hibernating
15804,1,13,4206.39,1,VIP
15805,23,17,5528.4800000000005,1,VIP
15806,46,3,784.58,2,Needs Attention
15807,50,3,903.9,2,Needs Attention
15808,306,4,3734.9700000000003,2,Needs Attention
15809,36,5,515.77,2,Needs Attention
15810,79,4,1391.98,2,Needs Attention
15811,22,6,2218.62,2,Needs Attention
15812,107,5,1801.14,2,Needs Attention
15813,208,2,1303.9099999999999,2,Needs Attention
15814,17,4,1945.33,2,Needs Attention
15815,64,5,2100.6,2,Needs Attention
15819,49,4,1905.45,2,Needs Attention
15820,320,1,206.98,3,Hibernating
15821,44,2,570.96,0,Promising
15822,3,2,885.47,0,Promising
15823,372,1,15.0,3,Hibernating
15825,172,1,532.94,3,Hibernating
15826,56,3,1654.31,2,Needs Attention
15827,73,14,1836.0900000000001,2,Needs Attention
15829,99,2,636.14,3,Hibernating
15830,38,1,576.0,0,Promising
15831,58,3,801.76,2,Needs Attention
15832,254,1,836.79,3,Hibernating
15834,70,4,2233.75,2,Needs Attention
15835,44,4,954.09,2,Needs Attention
15836,50,1,137.37,3,Hibernating
15837,65,1,391.98,3,Hibernating
15838,11,19,33643.08,1,VIP
15839,33,3,1048.49,2,Needs Attention
15840,59,2,355.56,3,Hibernating
15841,73,4,1224.06,2,Needs Attention
15843,304,1,118.95000000000002,3,Hibernating
15844,46,1,130.73999999999998,3,Hibernating
15845,18,8,3711.77,1,VIP
15847,38,2,389.27,0,Promising
15850,19,2,238.85,0,Promising
15852,187,2,160.71,3,Hibernating
15853,52,1,110.8,3,Hibernating
15854,4,12,2974.65,1,VIP
15855,137,5,712.24,2,Needs Attention
15856,4,27,16387.57,1,VIP
15857,19,1,297.0,0,Promising
15858,16,5,1438.85,2,Needs Attention
15860,41,8,977.21,2,Needs Attention
15861,12,8,3165.36,1,VIP
15862,8,4,832.88,0,Promising
15863,26,2,68.84,0,Promising
15864,22,6,1936.3200000000002,2,Needs Attention
15865,41,3,895.13,2,Needs Attention
15866,101,1,230.53,3,Hibernating
15867,5,15,3812.64,1,VIP
15869,277,2,149.64,3,Hibernating
15870,33,1,354.09000000000003,0,Promising
15872,15,2,360.93,0,Promising
15874,64,7,4405.88,2,Needs Attention
15877,2,2,493.28,0,Promising
15880,369,1,343.28000000000003,3,Hibernating
15881,312,5,501.39000000000004,2,Needs Attention
15882,199,4,516.36,2,Needs Attention
15883,2,2,396.48,0,Promising
15885,93,3,379.35,3,Hibernating
15886,60,1,181.09,3,Hibernating
15888,81,1,168.31,3,Hibernating
15889,157,2,446.87,3,Hibernating
15891,227,1,524.52,3,Hibernating
15894,253,2,263.55,3,Hibernating
15895,150,1,179.17,3,Hibernating
15897,194,2,222.05,3,Hibernating
15898,1,5,1388.88,1,VIP
15899,369,1,56.25,3,Hibernating
15900,24,1,351.11,0,Promising
15901,17,3,363.88,0,Promising
15903,10,7,5126.76,1,VIP
15904,8,1,164.68,0,Promising
15906,20,7,1567.69,2,Needs Attention
15907,4,3,967.45,0,Promising
15909,174,1,191.94,3,Hibernating
15910,1,8,1232.18,1,VIP
15912,178,2,264.62,3,Hibernating
15916,16,8,1528.09,1,VIP
15917,248,1,123.1,3,Hibernating
15918,191,2,334.23,3,Hibernating
15919,20,2,639.89,0,Promising
15920,154,4,167.5,3,Hibernating
15921,173,1,336.03000000000003,3,Hibernating
15922,373,1,369.5,3,Hibernating
15923,373,1,127.08,3,Hibernating
15925,194,1,207.15,3,Hibernating
15930,67,1,426.63,3,Hibernating
15932,4,8,2495.87,1,VIP
15933,21,3,1107.46,2,Needs Attention
15935,239,2,416.86,3,Hibernating
15937,64,1,145.35,3,Hibernating
15938,112,5,404.58,2,Needs Attention
15939,90,15,6115.01,1,VIP
15940,311,1,35.8,3,Hibernating
15942,134,1,337.44,3,Hibernating
15944,277,1,325.1,3,Hibernating
15945,365,1,181.0,3,Hibernating
15947,83,1,1708.24,2,Needs Attention
15948,8,2,955.24,0,Promising
15949,17,2,364.72,0,Promising
15950,32,4,1765.51,2,Needs Attention
15951,9,2,708.22,0,Promising
15952,34,4,806.57,2,Needs Attention
15953,15,8,1659.3799999999999,1,VIP
15955,24,14,4416.26,1,VIP
15957,32,1,428.89,0,Promising
15958,74,1,104.35,3,Hibernating
15963,20,2,470.76,0,Promising
15965,17,4,845.64,0,Promising
15967,23,2,418.83,0,Promising
15969,3,3,666.1,0,Promising
15970,304,1,314.1,3,Hibernating
15971,18,12,4199.85,1,VIP
15973,367,1,307.82000000000005,3,Hibernating
15974,39,7,3442.15,2,Needs Attention
15975,84,1,371.01,3,Hibernating
15976,165,2,430.94,3,Hibernating
15977,17,2,1054.73,0,Promising
15978,77,1,1098.78,3,Hibernating
15980,89,3,2398.86,2,Needs Attention
15981,25,8,3408.48,1,VIP
15983,22,4,1475.02,2,Needs Attention
15984,3,10,2837.67,1,VIP
15985,123,2,1142.42,2,Needs Attention
15986,30,1,168.12,0,Promising
15987,12,7,1451.28,1,VIP
15988,19,1,158.03,0,Promising
15990,44,2,792.11,2,Needs Attention
15992,4,1,41.989999999999995,0,Promising
15993,9,7,2797.57,1,VIP
15994,55,1,427.07,3,Hibernating
15996,88,6,1060.68,2,Needs Attention
15998,37,5,3089.97,2,Needs Attention
16000,3,3,12393.7,1,VIP
16003,30,5,2735.37,2,Needs Attention
16005,12,4,615.39,0,Promising
16006,211,1,101.4,3,Hibernating
16007,48,4,1701.94,2,Needs Attention
16008,24,3,478.78,0,Promising
16009,22,4,992.71,2,Needs Attention
16010,246,3,407.5,3,Hibernating
16011,8,16,3362.71,1,VIP
16012,35,3,1415.29,2,Needs Attention
16013,4,47,37130.6,1,VIP
16014,38,3,662.38,2,Needs Attention
16015,4,3,705.39,0,Promising
16016,3,8,1508.76,1,VIP
16017,47,1,211.88,3,Hibernating
16018,39,2,408.90000000000003,0,Promising
16019,47,9,3786.2400000000002,1,VIP
16020,17,3,851.01,0,Promising
16022,260,1,628.28,3,Hibernating
16023,46,3,719.81,2,Needs Attention
16024,12,1,251.24,0,Promising
16025,30,1,439.65999999999997,0,Promising
16026,43,1,236.09,3,Hibernating
16027,92,6,934.62,2,Needs Attention
16029,39,63,81024.84,1,VIP
16030,310,1,331.24,3,Hibernating
16031,92,2,548.94,3,Hibernating
16033,6,20,8816.4,1,VIP
16034,196,3,437.7,3,Hibernating
16036,87,2,758.92,2,Needs Attention
16037,270,3,855.02,2,Needs Attention
16038,8,3,471.78000000000003,0,Promising
16040,65,3,1313.55,2,Needs Attention
16041,31,3,3166.4,2,Needs Attention
16042,22,5,1197.27,2,Needs Attention
16043,38,4,773.99,2,Needs Attention
16045,120,4,1340.7,2,Needs Attention
16048,373,2,256.44,3,Hibernating
16049,40,3,1111.79,2,Needs Attention
16050,174,1,137.9,3,Hibernating
16052,54,1,362.06,3,Hibernating
16053,33,2,1511.95,2,Needs Attention
16054,145,1,783.9,3,Hibernating
16055,221,1,134.8,3,Hibernating
16056,45,1,664.85,0,Promising
16057,16,7,2263.12,1,VIP
16059,66,6,1459.8600000000001,2,Needs Attention
16062,10,4,1153.62,0,Promising
16063,260,1,335.32,3,Hibernating
16065,365,1,372.09,3,Hibernating
16066,17,5,1521.87,2,Needs Attention
16070,22,2,852.15,0,Promising
16071,45,1,326.24,3,Hibernating
16072,288,1,584.3199999999999,3,Hibernating
16073,297,1,122.39999999999999,3,Hibernating
16076,3,10,2234.73,1,VIP
16078,284,1,79.2,3,Hibernating
16079,17,3,1352.0,2,Needs Attention
16080,82,2,217.16,3,Hibernating
16081,56,5,2806.9,2,Needs Attention
16083,101,2,1317.62,2,Needs Attention
16084,299,1,436.18,3,Hibernating
16085,23,5,981.51,2,Needs Attention
16086,59,5,1121.39,2,Needs Attention
16091,155,2,315.06,3,Hibernating
16092,115,3,817.86,2,Needs Attention
16093,107,1,17.0,3,Hibernating
16094,12,4,1078.23,0,Promising
16096,264,1,320.62,3,Hibernating
16097,240,1,185.04999999999998,3,Hibernating
16098,88,7,2005.63,2,Needs Attention
16099,50,3,731.9,2,Needs Attention
16101,71,1,1290.7,2,Needs Attention
16102,42,3,1842.14,2,Needs Attention
16103,7,6,1429.64,1,VIP
16104,62,1,302.36,3,Hibernating
16105,249,1,336.96,3,Hibernating
16106,66,1,108.38,3,Hibernating
16107,18,7,3204.1600000000003,1,VIP
16108,85,1,842.5,3,Hibernating
16109,219,2,611.88,3,Hibernating
16110,45,3,1337.48,2,Needs Attention
16112,143,4,195.73999999999998,3,Hibernating
16113,183,1,161.38,3,Hibernating
16114,171,1,135.75000000000003,3,Hibernating
16115,10,8,1667.97,1,VIP
16116,212,1,612.78,3,Hibernating
16117,190,1,232.21,3,Hibernating
16119,8,2,423.36,0,Promising
16120,59,4,1309.14,2,Needs Attention
16121,57,2,867.11,2,Needs Attention
16122,73,4,684.4200000000001,2,Needs Attention
16123,52,1,307.78,3,Hibernating
16124,317,1,249.0,3,Hibernating
16125,367,1,289.35,3,Hibernating
16126,29,4,6287.77,2,Needs Attention
16127,39,1,656.25,0,Promising
16128,18,5,1880.22,2,Needs Attention
16131,52,6,3506.54,2,Needs Attention
16133,4,33,14589.04,1,VIP
16134,22,2,618.09,0,Promising
16135,263,1,517.55,3,Hibernating
16136,60,3,709.38,2,Needs Attention
16139,19,3,635.41,0,Promising
16140,66,2,725.18,2,Needs Attention
16141,88,1,620.4,3,Hibernating
16142,250,1,535.34,3,Hibernating
16143,3,6,2424.94,1,VIP
16144,247,1,175.2,3,Hibernating
16145,9,11,3799.4900000000002,1,VIP
16146,157,3,734.13,2,Needs Attention
16147,134,1,375.0,3,Hibernating
16148,296,1,76.32000000000001,3,Hibernating
16149,5,2,280.52,0,Promising
16150,43,5,2053.02,2,Needs Attention
16152,269,1,1829.04,3,Hibernating
16153,50,5,1824.23,2,Needs Attention
16156,9,9,3122.04,1,VIP
16157,16,3,656.69,0,Promising
16159,282,1,348.2,3,Hibernating
16160,65,2,1025.44,2,Needs Attention
16161,2,19,5575.56,1,VIP
16162,252,1,37.4,3,Hibernating
16163,232,2,856.6,3,Hibernating
16164,17,3,822.48,0,Promising
16168,11,27,3787.6,1,VIP
16169,8,4,1822.97,2,Needs Attention
16170,51,6,1885.05,2,Needs Attention
16171,59,1,73.2,3,Hibernating
16172,95,5,1140.21,2,Needs Attention
16173,16,6,1418.32,2,Needs Attention
16174,126,3,1009.5500000000001,2,Needs Attention
16175,94,4,1037.59,2,Needs Attention
16177,50,1,331.95,3,Hibernating
16178,138,1,197.9,3,Hibernating
16179,61,1,215.83,3,Hibernating
16180,100,8,10254.18,2,Needs Attention
16181,73,1,305.54,3,Hibernating
16182,72,4,6617.65,2,Needs Attention
16183,67,1,338.71000000000004,3,Hibernating
16184,64,6,1158.79,2,Needs Attention
16185,17,2,529.41,0,Promising
16186,23,12,4006.94,1,VIP
16187,32,15,6911.4400000000005,1,VIP
16188,45,4,981.86,2,Needs Attention
16189,16,2,215.48,0,Promising
16190,40,1,215.08,3,Hibernating
16191,3,13,5180.52,1,VIP
16193,237,1,314.45,3,Hibernating
16198,75,1,400.68100000000004,3,Hibernating
16200,4,2,1080.6200000000001,0,Promising
16201,3,4,1863.47,1,VIP
16202,361,1,365.27,3,Hibernating
16203,59,4,592.9,2,Needs Attention
16204,23,1,405.71,0,Promising
16205,31,4,761.38,2,Needs Attention
16206,55,4,537.0600000000001,2,Needs Attention
16207,25,1,394.38,0,Promising
16208,45,2,664.26,0,Promising
16209,89,5,2262.62,2,Needs Attention
16210,2,18,21086.3,1,VIP
16211,89,1,547.02,3,Hibernating
16212,19,2,690.34,0,Promising
16213,79,1,159.0,3,Hibernating
16214,171,3,1062.75,2,Needs Attention
16215,81,1,242.35,3,Hibernating
16216,267,1,914.9300000000001,3,Hibernating
16217,235,2,304.25,3,Hibernating
16218,30,7,3084.68,2,Needs Attention
16221,37,3,864.86,2,Needs Attention
16222,318,1,846.72,3,Hibernating
16224,57,4,1295.3,2,Needs Attention
16225,45,5,1096.32,2,Needs Attention
16226,203,3,255.12,3,Hibernating
16227,225,1,314.22,3,Hibernating
16229,87,2,1010.6,2,Needs Attention
16230,190,2,542.03,3,Hibernating
16232,44,4,990.88,2,Needs Attention
16233,71,3,536.6800000000001,2,Needs Attention
16235,41,5,867.31,2,Needs Attention
16236,78,1,432.2,3,Hibernating
16239,57,2,414.2,3,Hibernating
16240,24,2,3718.8,2,Needs Attention
16241,10,13,2607.87,1,VIP
16242,8,7,3603.21,1,VIP
16243,34,2,409.1,0,Promising
16244,212,2,1522.75,2,Needs Attention
16245,24,3,1413.66,2,Needs Attention
16247,170,1,114.56,3,Hibernating
16248,62,1,152.94,3,Hibernating
16249,53,5,1800.07,2,Needs Attention
16250,261,2,389.44,3,Hibernating
16253,67,2,3683.86,2,Needs Attention
16255,17,8,2619.91,1,VIP
16256,267,1,752.4300000000001,3,Hibernating
16257,177,1,46.95,3,Hibernating
